start_time,peak_time,end_time,peak_amplitude_z,peak_amplitude_power,duration_ms,abs_start_sample,abs_peak_sample,abs_end_sample,epoch_rel_start_sample,epoch_rel_peak_sample,epoch_rel_end_sample,peak_frequency_hz,n_cycles,peak_phase_rad,iri_s,shank,area,reference_channel_idx,epoch_idx,state_code,state_name
15343.7401,15343.7717,15343.7901,8.9520,1378.4409,49.9994,38359814,38359893,38359939,9785574,9785653,9785699,120.9692,6.0968,3.1258,3.7868,3,CA3,209,3,0,Awake
15357.8843,15357.8991,15357.9259,5.3937,840.4079,41.5995,38395175,38395212,38395279,9820935,9820972,9821039,120.9692,5.0806,3.0789,14.1274,3,CA3,209,3,0,Awake
15409.5373,15409.5609,15409.5937,4.7970,773.5925,56.3993,38524309,38524368,38524450,9950069,9950128,9950210,120.9692,6.8710,2.9662,51.6618,3,CA3,209,3,0,Awake
15440.8841,15440.9097,15440.9357,13.0223,2138.4734,51.5994,38602677,38602741,38602806,10028437,10028501,10028566,120.9692,6.2903,3.1241,31.3488,3,CA3,209,3,0,Awake
15443.8677,15443.8845,15443.9081,10.2695,1631.7967,40.3995,38610136,38610178,38610237,10035896,10035938,10035997,120.9692,4.9355,-3.0431,2.9748,3,CA3,209,3,0,Awake
15556.2367,15556.2579,15556.2843,7.4698,1228.6044,47.5994,38891062,38891115,38891181,10316822,10316875,10316941,120.9692,5.8065,3.0052,112.3734,3,CA3,209,3,0,Awake
15595.5306,15595.5406,15595.5718,4.3379,649.6696,41.1995,38989298,38989323,38989401,10415058,10415083,10415161,120.9692,5.0323,3.1210,39.2827,3,CA3,209,3,0,Awake
15605.6925,15605.7069,15605.7349,8.4721,1297.1664,42.3995,39014703,39014739,39014809,10440463,10440499,10440569,120.9692,5.1774,-2.9210,10.1663,3,CA3,209,3,0,Awake
15618.2295,15618.2539,15618.2723,9.9305,1605.1546,42.7995,39046046,39046107,39046153,10471806,10471867,10471913,161.2923,6.9677,-3.1268,12.5470,3,CA3,209,3,0,Awake
15645.4560,15645.4792,15645.4996,5.7080,937.5175,43.5995,39114113,39114171,39114222,10539873,10539931,10539982,120.9692,5.3226,-3.1214,27.2253,3,CA3,209,3,0,Awake
15709.6592,15709.7032,15709.7144,8.0702,958.2860,55.1993,39274623,39274733,39274761,10700383,10700493,10700521,120.9692,6.7258,2.9882,64.2240,3,CA3,209,3,0,Awake
15749.6952,15749.7108,15749.7672,4.8835,803.4145,71.9991,39374714,39374753,39374894,10800474,10800513,10800654,120.9692,8.7581,-3.0393,40.0075,3,CA3,209,3,0,Awake
15771.8217,15771.8481,15771.8661,9.9419,1577.8544,44.3995,39430031,39430097,39430142,10855791,10855857,10855902,120.9692,5.4194,3.0601,22.1373,3,CA3,209,3,0,Awake
15775.4380,15775.4600,15775.4860,12.0803,1987.6685,47.9994,39439072,39439127,39439192,10864832,10864887,10864952,120.9692,5.8548,3.0419,3.6120,3,CA3,209,3,0,Awake
15788.9543,15788.9727,15788.9947,7.7080,1258.6284,40.3995,39472863,39472909,39472964,10898623,10898669,10898724,120.9692,4.9355,-3.0498,13.5126,3,CA3,209,3,0,Awake
15812.1976,15812.2248,15812.2384,6.5419,994.3307,40.7995,39530972,39531040,39531074,10956732,10956800,10956834,120.9692,4.9839,3.1321,23.2521,3,CA3,209,3,0,Awake
15856.5167,15856.5383,15856.5631,11.6654,1906.2911,46.3994,39641771,39641825,39641887,11067531,11067585,11067647,120.9692,5.6613,-3.0537,44.3135,3,CA3,209,3,0,Awake
15874.7976,15874.8232,15874.8396,5.1125,841.0163,41.9995,39687474,39687538,39687579,11113234,11113298,11113339,120.9692,5.1290,-2.9585,18.2850,3,CA3,209,3,0,Awake
15881.5868,15881.6076,15881.6332,8.4358,1350.3663,46.3994,39704447,39704499,39704563,11130207,11130259,11130323,120.9692,5.6613,3.0840,6.7843,3,CA3,209,3,0,Awake
15891.0222,15891.0498,15891.0642,5.6531,846.1979,41.9995,39728036,39728105,39728141,11153796,11153865,11153901,120.9692,5.1290,-3.1306,9.4423,3,CA3,209,3,0,Awake
15900.8473,15900.8689,15900.8925,5.8559,963.7531,45.1995,39752599,39752653,39752712,11178359,11178413,11178472,120.9692,5.5161,-3.0604,9.8191,3,CA3,209,3,0,Awake
15905.6345,15905.6617,15905.6757,5.7419,877.0995,41.1995,39764567,39764635,39764670,11190327,11190395,11190430,120.9692,5.0323,-3.0986,4.7927,3,CA3,209,3,0,Awake
15922.6899,15922.7219,15922.7331,6.3568,863.8964,43.1995,39807206,39807286,39807314,11232966,11233046,11233074,120.9692,5.2742,-2.9632,17.0602,3,CA3,209,3,0,Awake
15930.9270,15930.9394,15930.9926,4.3165,699.4512,65.5992,39827799,39827830,39827963,11253559,11253590,11253723,120.9692,7.9839,-3.0731,8.2175,3,CA3,209,3,0,Awake
15935.8989,15935.9381,15935.9445,5.5123,583.8245,45.5994,39840229,39840327,39840343,11265989,11266087,11266103,120.9692,5.5645,-3.0287,4.9987,3,CA3,209,3,0,Awake
15955.0827,15955.1067,15955.1371,7.0449,1159.4763,54.3993,39888189,39888249,39888325,11313949,11314009,11314085,120.9692,6.6290,-2.9662,19.1686,3,CA3,209,3,0,Awake
15958.6462,15958.6702,15958.6886,4.7508,764.6790,42.3995,39897098,39897158,39897204,11322858,11322918,11322964,120.9692,5.1774,3.0668,3.5636,3,CA3,209,3,0,Awake
15962.5754,15962.5990,15962.6182,4.5023,739.4981,42.7995,39906921,39906980,39907028,11332681,11332740,11332788,120.9692,5.2258,-3.1114,3.9288,3,CA3,209,3,0,Awake
15963.5354,15963.5674,15963.5810,4.6595,736.0153,45.5994,39909321,39909401,39909435,11335081,11335161,11335195,120.9692,5.5645,-2.9445,0.9684,3,CA3,209,3,0,Awake
15965.2585,15965.2721,15965.3057,5.3305,830.9916,47.1994,39913629,39913663,39913747,11339389,11339423,11339507,120.9692,5.7581,-3.0833,1.7048,3,CA3,209,3,0,Awake
15967.4945,15967.5125,15967.5437,12.4765,1987.1213,49.1994,39919219,39919264,39919342,11344979,11345024,11345102,120.9692,6.0000,2.9980,2.2404,3,CA3,209,3,0,Awake
15979.9420,15979.9672,15979.9864,7.8816,1295.2038,44.3995,39950338,39950401,39950449,11376098,11376161,11376209,120.9692,5.4194,3.0397,12.4546,3,CA3,209,3,0,Awake
15980.7016,15980.7036,15980.7436,4.2583,405.1175,41.9995,39952237,39952242,39952342,11377997,11378002,11378102,120.9692,5.1290,-2.9940,0.7364,3,CA3,209,3,0,Awake
15999.4541,15999.4737,15999.4965,9.2538,1515.7925,42.3995,39999119,39999168,39999225,11424879,11424928,11424985,120.9692,5.1774,3.0389,18.7702,3,CA3,209,3,0,Awake
16015.5755,16015.6043,16015.6247,4.7042,773.6757,49.1994,40039423,40039495,40039546,11465183,11465255,11465306,120.9692,6.0000,3.0261,16.1306,3,CA3,209,3,0,Awake
16054.6219,16054.6271,16054.6771,4.2876,477.6516,55.1993,40137040,40137053,40137178,11562800,11562813,11562938,120.9692,6.7258,-2.9226,39.0227,3,CA3,209,3,0,Awake
16057.6226,16057.6374,16057.6642,6.5314,1038.8823,41.5995,40144542,40144579,40144646,11570302,11570339,11570406,120.9692,5.0806,-3.0751,3.0104,3,CA3,209,3,0,Awake
16076.8704,16076.9184,16076.9328,4.8889,785.0184,62.3992,40192662,40192782,40192818,11618422,11618542,11618578,120.9692,7.5968,-2.9027,19.2810,3,CA3,209,3,0,Awake
16090.1346,16090.1750,16090.1898,7.7307,1056.3298,55.1993,40225823,40225924,40225961,11651583,11651684,11651721,120.9692,6.7258,3.1009,13.2566,3,CA3,209,3,0,Awake
16112.4776,16112.4960,16112.5260,8.5849,1334.6250,48.3994,40281681,40281727,40281802,11707441,11707487,11707562,120.9692,5.9032,-3.0888,22.3209,3,CA3,209,3,0,Awake
16149.9583,16149.9847,16150.0075,16.9945,2782.1896,49.1994,40375384,40375450,40375507,11801144,11801210,11801267,120.9692,6.0000,-3.0948,37.4887,3,CA3,209,3,0,Awake
16152.2891,16152.3019,16152.3343,4.1218,630.2313,45.1995,40381211,40381243,40381324,11806971,11807003,11807084,120.9692,5.5161,-2.9662,2.3172,3,CA3,209,3,0,Awake
16180.6455,16180.6631,16180.6871,14.1264,2243.2339,41.5995,40452103,40452147,40452207,11877863,11877907,11877967,120.9692,5.0806,-2.9447,28.3613,3,CA3,209,3,0,Awake
16208.9024,16208.9276,16208.9432,8.5738,1331.9958,40.7995,40522746,40522809,40522848,11948506,11948569,11948608,120.9692,4.9839,2.9799,28.2645,3,CA3,209,3,0,Awake
16209.8724,16209.8868,16209.9164,5.9412,933.1865,43.9995,40525171,40525207,40525281,11950931,11950967,11951041,120.9692,5.3710,3.0209,0.9592,3,CA3,209,3,0,Awake
16221.1771,16221.2011,16221.2247,4.6565,755.7369,47.5994,40553433,40553493,40553552,11979193,11979253,11979312,120.9692,5.8065,3.1294,11.3143,3,CA3,209,3,0,Awake
16265.1157,16265.1565,16265.1745,4.3309,694.0373,58.7993,40663281,40663383,40663428,12089041,12089143,12089188,120.9692,7.1613,3.0035,43.9555,3,CA3,209,3,0,Awake
16290.2830,16290.3046,16290.3278,9.0956,1497.0631,44.7995,40726200,40726254,40726312,12151960,12152014,12152072,120.9692,5.4677,2.9886,25.1481,3,CA3,209,3,0,Awake
16301.4605,16301.4933,16301.5069,9.4313,1318.4368,46.3994,40754144,40754226,40754260,12179904,12179986,12180020,120.9692,5.6613,2.9249,11.1887,3,CA3,209,3,0,Awake
16322.8974,16322.9210,16322.9486,5.1932,854.8388,51.1994,40807737,40807796,40807865,12233497,12233556,12233625,120.9692,6.2419,-2.9282,21.4277,3,CA3,209,3,0,Awake
16333.0001,16333.0241,16333.0525,6.3054,1037.7249,52.3994,40832994,40833054,40833125,12258754,12258814,12258885,120.9692,6.3871,-3.0334,10.1031,3,CA3,209,3,0,Awake
16338.0952,16338.1148,16338.1440,10.3664,1647.7173,48.7994,40845732,40845781,40845854,12271492,12271541,12271614,120.9692,5.9516,3.0281,5.0907,3,CA3,209,3,0,Awake
16341.8644,16341.8924,16341.9088,5.7668,945.5246,44.3995,40855155,40855225,40855266,12280915,12280985,12281026,120.9692,5.4194,3.0421,3.7776,3,CA3,209,3,0,Awake
16375.1656,16375.1888,16375.2576,7.9687,1260.9446,91.9989,40938409,40938467,40938639,12364169,12364227,12364399,120.9692,11.1774,3.0026,33.2964,3,CA3,209,3,0,Awake
16404.4236,16404.4504,16404.4680,9.9365,1546.0160,44.3995,41011555,41011622,41011666,12437315,12437382,12437426,120.9692,5.4194,-3.1127,29.2616,3,CA3,209,3,0,Awake
16437.2512,16437.2644,16437.2948,5.5576,843.3932,43.5995,41093625,41093658,41093734,12519385,12519418,12519494,120.9692,5.3226,-3.0708,32.8140,3,CA3,209,3,0,Awake
16439.2020,16439.2192,16439.2536,8.4866,1367.2098,51.5994,41098502,41098545,41098631,12524262,12524305,12524391,120.9692,6.2903,3.0727,1.9548,3,CA3,209,3,0,Awake
16439.6020,16439.6168,16439.6460,6.6973,943.7923,43.9995,41099502,41099539,41099612,12525262,12525299,12525372,120.9692,5.3710,-2.9799,0.3976,3,CA3,209,3,0,Awake
16494.6821,16494.6985,16494.7253,7.3267,1162.3332,43.1995,41237204,41237245,41237312,12662964,12663005,12663072,120.9692,5.2742,-3.0342,55.0817,3,CA3,209,3,0,Awake
16498.2317,16498.2681,16498.2877,5.4323,893.6415,55.9993,41246078,41246169,41246218,12671838,12671929,12671978,120.9692,6.8226,-3.1159,3.5696,3,CA3,209,3,0,Awake
16534.8613,16534.8737,16534.9085,6.1686,882.7944,47.1994,41337653,41337684,41337771,12763413,12763444,12763531,120.9692,5.7581,2.9799,36.6056,3,CA3,209,3,0,Awake
16547.7479,16547.7735,16547.7895,7.0328,1100.1655,41.5995,41369870,41369934,41369974,12795630,12795694,12795734,120.9692,5.0806,2.9956,12.8998,3,CA3,209,3,0,Awake
16560.5725,16560.5945,16560.6157,14.2764,2340.7733,43.1995,41401932,41401987,41402040,12827692,12827747,12827800,120.9692,5.2742,3.1374,12.8210,3,CA3,209,3,0,Awake
16577.9439,16577.9587,16577.9871,5.0057,798.9735,43.1995,41445361,41445398,41445469,12871121,12871158,12871229,120.9692,5.2742,2.9977,17.3642,3,CA3,209,3,0,Awake
16581.9015,16581.9171,16581.9463,6.1811,953.8019,44.7995,41455255,41455294,41455367,12881015,12881054,12881127,120.9692,5.4677,3.0251,3.9584,3,CA3,209,3,0,Awake
16668.7928,16668.8120,16668.8528,8.7278,1436.2920,59.9993,41672486,41672534,41672636,13098246,13098294,13098396,120.9692,7.3065,-3.0117,86.8949,3,CA3,209,3,0,Awake
16684.2311,16684.2535,16684.2731,8.5778,1411.9558,41.9995,41711082,41711138,41711187,13136842,13136898,13136947,120.9692,5.1290,-3.1068,15.4414,3,CA3,209,3,0,Awake
16685.0422,16685.0594,16685.0842,7.0067,1137.8412,41.9995,41713110,41713153,41713215,13138870,13138913,13138975,120.9692,5.1290,3.0341,0.8060,3,CA3,209,3,0,Awake
16709.7583,16709.7819,16709.8019,8.2615,1341.3410,43.5995,41774901,41774960,41775010,13200661,13200720,13200770,120.9692,5.3226,3.1365,24.7225,3,CA3,209,3,0,Awake
16722.0646,16722.0778,16722.1050,5.2331,821.4041,40.3995,41805667,41805700,41805768,13231427,13231460,13231528,120.9692,4.9355,-3.1411,12.2959,3,CA3,209,3,0,Awake
16732.4909,16732.5049,16732.5421,4.1536,678.4147,51.1994,41831733,41831768,41831861,13257493,13257528,13257621,120.9692,6.2419,-2.9946,10.4271,3,CA3,209,3,0,Awake
16743.0491,16743.0735,16743.0919,10.8036,1729.3973,42.7995,41858129,41858190,41858236,13283889,13283950,13283996,120.9692,5.2258,3.0118,10.5687,3,CA3,209,3,0,Awake
16757.2534,16757.2826,16757.3030,5.0223,826.5309,49.5994,41893640,41893713,41893764,13319400,13319473,13319524,120.9692,6.0484,3.0852,14.2090,3,CA3,209,3,0,Awake
16791.6822,16791.7002,16791.7318,5.6341,921.4799,49.5994,41979713,41979758,41979837,13405473,13405518,13405597,120.9692,6.0484,3.1112,34.4176,3,CA3,209,3,0,Awake
16832.5989,16832.6125,16832.6397,6.4355,956.0002,40.7995,42082006,42082040,42082108,13507766,13507800,13507868,120.9692,4.9839,2.8232,40.9123,3,CA3,209,3,0,Awake
16855.2734,16855.2954,16855.3218,4.8310,795.2131,48.3994,42138693,42138748,42138814,13564453,13564508,13564574,120.9692,5.9032,-3.0394,22.6829,3,CA3,209,3,0,Awake
16865.3709,16865.3989,16865.4153,15.1173,2309.4733,44.3995,42163937,42164007,42164048,13589697,13589767,13589808,120.9692,5.4194,2.9973,10.1035,3,CA3,209,3,0,Awake
16884.7014,16884.7218,16884.7506,7.8284,1261.6769,49.1994,42212264,42212315,42212387,13638024,13638075,13638147,120.9692,6.0000,2.9500,19.3230,3,CA3,209,3,0,Awake
16895.5161,16895.5273,16895.5753,7.8670,1057.1287,59.1993,42239301,42239329,42239449,13665061,13665089,13665209,120.9692,7.2097,-3.0942,10.8055,3,CA3,209,3,0,Awake
16906.5072,16906.5356,16906.5560,14.1097,2257.9788,48.7994,42266779,42266850,42266901,13692539,13692610,13692661,120.9692,5.9516,3.1284,11.0083,3,CA3,209,3,0,Awake
16933.3132,16933.3384,16933.3536,5.0162,798.6822,40.3995,42333795,42333858,42333896,13759555,13759618,13759656,120.9692,4.9355,-3.1020,26.8029,3,CA3,209,3,0,Awake
16951.5078,16951.5266,16951.5506,11.2876,1800.4201,42.7995,42379282,42379329,42379389,13805042,13805089,13805149,120.9692,5.2258,-3.0625,18.1882,3,CA3,209,3,0,Awake
16953.2854,16953.2966,16953.3294,5.9496,847.2505,43.9995,42383726,42383754,42383836,13809486,13809514,13809596,120.9692,5.3710,-2.9595,1.7700,3,CA3,209,3,0,Awake
16976.7731,16976.8007,16976.8147,6.4316,972.8059,41.5995,42442446,42442515,42442550,13868206,13868275,13868310,120.9692,5.0806,3.0987,23.5041,3,CA3,209,3,0,Awake
16979.6975,16979.7107,16979.7399,4.2263,677.0034,42.3995,42449757,42449790,42449863,13875517,13875550,13875623,120.9692,5.1774,-3.0257,2.9100,3,CA3,209,3,0,Awake
17002.4376,17002.4616,17002.4884,21.1740,3426.5996,50.7994,42506608,42506668,42506735,13932368,13932428,13932495,120.9692,6.1935,-3.0951,22.7509,3,CA3,209,3,0,Awake
17075.5467,17075.5831,17075.5983,6.7222,1073.6317,51.5994,42689383,42689474,42689512,14115143,14115234,14115272,120.9692,6.2903,3.0193,73.1215,3,CA3,209,3,0,Awake
17095.5849,17095.6153,17095.6297,9.4298,1347.2064,44.7995,42739479,42739555,42739591,14165239,14165315,14165351,120.9692,5.4677,3.0352,20.0322,3,CA3,209,3,0,Awake
17108.8223,17108.8379,17108.8735,4.1236,655.7909,51.1994,42772573,42772612,42772701,14198333,14198372,14198461,120.9692,6.2419,-3.0504,13.2226,3,CA3,209,3,0,Awake
17121.7878,17121.8222,17121.8306,4.7252,638.9721,42.7995,42804987,42805073,42805094,14230747,14230833,14230854,120.9692,5.2258,3.1297,12.9842,3,CA3,209,3,0,Awake
17149.9174,17149.9370,17149.9646,5.6134,914.0242,47.1994,42875312,42875361,42875430,14301072,14301121,14301190,120.9692,5.7581,3.0811,28.1149,3,CA3,209,3,0,Awake
17158.7313,17158.7553,17158.7749,7.9222,1302.8741,43.5995,42897347,42897407,42897456,14323107,14323167,14323216,120.9692,5.3226,-3.1145,8.8183,3,CA3,209,3,0,Awake
17160.9377,17160.9473,17161.0117,4.4239,641.5117,73.9991,42902863,42902887,42903048,14328623,14328647,14328808,120.9692,9.0000,3.1141,2.1920,3,CA3,209,3,0,Awake
17168.0016,17168.0172,17168.0420,6.0238,965.5277,40.3995,42920523,42920562,42920624,14346283,14346322,14346384,120.9692,4.9355,3.1140,7.0699,3,CA3,209,3,0,Awake
17205.9795,17206.0099,17206.0251,5.6096,847.0092,45.5994,43015469,43015545,43015583,14441229,14441305,14441343,120.9692,5.5645,-3.0162,37.9927,3,CA3,209,3,0,Awake
17219.9630,17219.9874,17220.0046,5.7180,930.2670,41.5995,43050428,43050489,43050532,14476188,14476249,14476292,120.9692,5.0806,3.0263,13.9774,3,CA3,209,3,0,Awake
17265.8552,17265.8832,17265.8964,5.4873,863.7177,41.1995,43165160,43165230,43165263,14590920,14590990,14591023,161.2923,6.7097,-3.0639,45.8958,3,CA3,209,3,0,Awake
17286.0682,17286.0802,17286.1094,6.9218,989.5562,41.1995,43215693,43215723,43215796,14641453,14641483,14641556,120.9692,5.0323,-3.0288,20.1970,3,CA3,209,3,0,Awake
17316.9710,17317.0014,17317.0162,6.2419,875.1409,45.1995,43292951,43293027,43293064,14718711,14718787,14718824,120.9692,5.5161,3.1171,30.9212,3,CA3,209,3,0,Awake
17360.9829,17361.0105,17361.0317,11.5347,1848.7559,48.7994,43402982,43403051,43403104,14828742,14828811,14828864,120.9692,5.9516,-3.1267,44.0091,3,CA3,209,3,0,Awake
17376.3111,17376.3339,17376.3519,9.1661,1461.4321,40.7995,43441303,43441360,43441405,14867063,14867120,14867165,120.9692,4.9839,2.9980,15.3234,3,CA3,209,3,0,Awake
17414.3662,17414.3806,17414.4262,5.6951,910.5413,59.9993,43536442,43536478,43536592,14962202,14962238,14962352,120.9692,7.3065,-2.9377,38.0467,3,CA3,209,3,0,Awake
17431.1968,17431.2056,17431.2448,4.0340,595.8257,47.9994,43578519,43578541,43578639,15004279,15004301,15004399,120.9692,5.8548,-3.1190,16.8250,3,CA3,209,3,0,Awake
17435.8208,17435.8412,17435.8692,11.3130,1820.7443,48.3994,43590079,43590130,43590200,15015839,15015890,15015960,120.9692,5.9032,2.9718,4.6355,3,CA3,209,3,0,Awake
17536.9495,17536.9755,17536.9911,4.7181,734.7017,41.5995,43842904,43842969,43843008,15268664,15268729,15268768,120.9692,5.0806,3.0930,101.1344,3,CA3,209,3,0,Awake
17555.3749,17555.4141,17555.4369,7.1922,1176.1032,61.9993,43888968,43889066,43889123,15314728,15314826,15314883,120.9692,7.5484,2.9884,18.4386,3,CA3,209,3,0,Awake
17556.3217,17556.3441,17556.3629,8.3640,1368.4255,41.1995,43891335,43891391,43891438,15317095,15317151,15317198,120.9692,5.0323,-3.0567,0.9300,3,CA3,209,3,0,Awake
17623.2641,17623.2845,17623.3065,8.8469,1456.2621,42.3995,44058693,44058744,44058799,15484453,15484504,15484559,120.9692,5.1774,-3.0314,66.9404,3,CA3,209,3,0,Awake
17703.6795,17703.7075,17703.7215,4.1261,617.3427,41.9995,44259734,44259804,44259839,15685494,15685564,15685599,120.9692,5.1290,-2.8665,80.4230,3,CA3,209,3,0,Awake
17761.7440,17761.7592,17761.7984,4.3161,710.4609,54.3993,44404897,44404935,44405033,15830657,15830695,15830793,120.9692,6.6290,3.0536,58.0517,3,CA3,209,3,0,Awake
17767.7416,17767.7556,17767.7828,10.0019,1511.0008,41.1995,44419891,44419926,44419994,15845651,15845686,15845754,120.9692,5.0323,-3.0652,5.9963,3,CA3,209,3,0,Awake
17775.5727,17775.6011,17775.6179,12.0179,1851.6346,45.1995,44439469,44439540,44439582,15865229,15865300,15865342,120.9692,5.5161,-3.1076,7.8455,3,CA3,209,3,0,Awake
17868.1671,17868.2027,17868.2151,4.3346,702.4446,47.9994,44670958,44671047,44671078,16096718,16096807,16096838,120.9692,5.8548,3.1240,92.6017,3,CA3,209,3,0,Awake
17875.1203,17875.1339,17875.1643,6.3553,985.4422,43.9995,44688341,44688375,44688451,16114101,16114135,16114211,120.9692,5.3710,-3.0536,6.9311,3,CA3,209,3,0,Awake
17887.8805,17887.8997,17887.9293,6.8259,1120.6141,48.7994,44720242,44720290,44720364,16146002,16146050,16146124,120.9692,5.9516,3.0079,12.7658,3,CA3,209,3,0,Awake
17939.8039,17939.8163,17939.8459,6.3523,969.5925,41.9995,44850052,44850083,44850157,16275812,16275843,16275917,120.9692,5.1290,-3.0587,51.9166,3,CA3,209,3,0,Awake
17960.5040,17960.5252,17960.5452,6.1136,986.4632,41.1995,44901803,44901856,44901906,16327563,16327616,16327666,120.9692,5.0323,2.8691,20.7089,3,CA3,209,3,0,Awake
17989.8325,17989.8577,17989.8749,7.8113,1222.7058,42.3995,44975125,44975188,44975231,16400885,16400948,16400991,120.9692,5.1774,-3.0358,7.6351,3,CA3,209,3,0,Awake
18010.3886,18010.4062,18010.4394,4.1990,682.1036,50.7994,45026516,45026560,45026643,16452276,16452320,16452403,120.9692,6.1935,3.0552,20.5486,3,CA3,209,3,0,Awake
18101.4979,18101.5263,18101.5411,4.1204,612.5986,43.1995,45254292,45254363,45254400,16680052,16680123,16680160,161.2923,7.0323,-3.0602,91.1201,3,CA3,209,3,0,Awake
18126.7888,18126.8520,18126.8676,4.0344,573.7597,78.7990,45317520,45317678,45317717,16743280,16743438,16743477,120.9692,9.5806,2.9043,25.3257,3,CA3,209,3,0,Awake
18140.4398,18140.4742,18140.4882,4.5808,674.3043,48.3994,45351648,45351734,45351769,16777408,16777494,16777529,120.9692,5.9032,3.0622,13.6222,3,CA3,209,3,0,Awake
18144.5594,18144.5754,18144.6246,5.0218,774.1145,65.1992,45361947,45361987,45362110,16787707,16787747,16787870,120.9692,7.9355,-2.3712,4.1012,3,CA3,209,3,0,Awake
18158.7528,18158.7740,18158.7948,7.6926,1263.5716,41.9995,45397431,45397484,45397536,16823191,16823244,16823296,120.9692,5.1290,2.9166,14.1986,3,CA3,209,3,0,Awake
18166.0847,18166.1179,18166.1271,5.0008,750.9165,42.3995,45415761,45415844,45415867,16841521,16841604,16841627,120.9692,5.1774,-3.1068,7.3439,3,CA3,209,3,0,Awake
18199.1703,18199.2115,18199.2247,5.5750,836.7385,54.3993,45498476,45498579,45498612,16924236,16924339,16924372,120.9692,6.6290,3.1096,33.0936,3,CA3,209,3,0,Awake
18232.5995,18232.6227,18232.6415,7.7989,1263.9725,41.9995,45582050,45582108,45582155,17007810,17007868,17007915,120.9692,5.1290,-3.1200,33.4112,3,CA3,209,3,0,Awake
18258.8020,18258.8240,18258.8472,8.1813,1341.1124,45.1995,45647557,45647612,45647670,17073317,17073372,17073430,120.9692,5.5161,3.0176,26.2013,3,CA3,209,3,0,Awake
18265.6951,18265.7463,18265.7631,4.4687,667.6197,67.9992,45664790,45664918,45664960,17090550,17090678,17090720,120.9692,8.2742,-2.8332,6.9223,3,CA3,209,3,0,Awake
18382.6237,18382.6625,18382.6701,5.4868,670.3335,46.3994,45957115,45957212,45957231,17382875,17382972,17382991,120.9692,5.6613,-3.1157,116.9162,3,CA3,209,3,0,Awake
18431.8331,18431.8627,18431.8735,4.2175,645.6944,40.3995,46080140,46080214,46080241,17505900,17505974,17506001,120.9692,4.9355,3.1253,49.2002,3,CA3,209,3,0,Awake
18444.0350,18444.0590,18444.0974,5.1457,800.0819,62.3992,46110645,46110705,46110801,17536405,17536465,17536561,120.9692,7.5968,-3.0063,12.1963,3,CA3,209,3,0,Awake
18448.9669,18448.9949,18449.0077,4.2723,669.4393,40.7995,46122975,46123045,46123077,17548735,17548805,17548837,120.9692,4.9839,3.1017,4.9359,3,CA3,209,3,0,Awake
18498.3735,18498.3967,18498.4139,5.8756,955.1520,40.3995,46246493,46246551,46246594,17672253,17672311,17672354,120.9692,4.9355,3.0304,49.4018,3,CA3,209,3,0,Awake
18560.6156,18560.6348,18560.6600,6.8160,1111.3567,44.3995,46402100,46402148,46402211,17827860,17827908,17827971,120.9692,5.4194,2.9116,62.2380,3,CA3,209,3,0,Awake
18593.7628,18593.8304,18593.8444,4.8362,710.6290,81.5990,46484969,46485138,46485173,17910729,17910898,17910933,120.9692,9.9194,2.9813,33.1956,3,CA3,209,3,0,Awake
18597.2539,18597.2719,18597.2947,10.1514,1656.9239,40.7995,46493697,46493742,46493799,17919457,17919502,17919559,120.9692,4.9839,3.1341,3.4416,3,CA3,209,3,0,Awake
11480.3996,11480.4324,11480.4440,6.7244,2162.8219,44.3995,28701346,28701428,28701457,127106,127188,127217,120.9692,5.4194,-3.0811,,4,CA3,281,3,0,Awake
11481.3416,11481.3744,11481.4120,4.0208,1513.6366,70.3991,28703701,28703783,28703877,129461,129543,129637,120.9692,8.5645,2.8822,0.9420,4,CA3,281,3,0,Awake
11489.4147,11489.4299,11489.4699,5.7248,2116.5110,55.1993,28723884,28723922,28724022,149644,149682,149782,120.9692,6.7258,3.0445,8.0555,4,CA3,281,3,0,Awake
11494.0626,11494.0790,11494.1030,9.3862,3603.8331,40.3995,28735504,28735545,28735605,161264,161305,161365,120.9692,4.9355,-2.8438,4.6491,4,CA3,281,3,0,Awake
11508.6456,11508.7016,11508.7152,4.1198,1601.8422,69.5992,28771962,28772102,28772136,197722,197862,197896,120.9692,8.4677,-3.0597,14.6226,4,CA3,281,3,0,Awake
11521.9315,11521.9739,11521.9871,4.5291,1725.2630,55.5993,28805177,28805283,28805316,230937,231043,231076,120.9692,6.7742,3.0620,13.2722,4,CA3,281,3,0,Awake
11563.8526,11563.8662,11563.8938,6.0032,2231.2293,41.1995,28909981,28910015,28910084,335741,335775,335844,120.9692,5.0323,3.0208,41.8923,4,CA3,281,3,0,Awake
11573.4525,11573.4977,11573.5061,5.6674,1513.7905,53.5994,28933981,28934094,28934115,359741,359854,359875,120.9692,6.5323,-3.0981,9.6315,4,CA3,281,3,0,Awake
11587.8479,11587.8759,11587.8895,7.8585,2794.3287,41.5995,28969970,28970040,28970074,395730,395800,395834,120.9692,5.0806,3.1297,14.3782,4,CA3,281,3,0,Awake
11588.5367,11588.5495,11588.5827,4.3086,1240.3576,45.9994,28971692,28971724,28971807,397452,397484,397567,120.9692,5.6129,3.1191,0.6736,4,CA3,281,3,0,Awake
